0.030043,0.094957,0.17328,0.24195,0.32082,0.38573,0.46459,0.53433,0.61105,0.66738,0.72049,0.76341,0.80687,0.84764,0.87822,0.90343,0.92811,0.94528,0.95601,0.96781,0.97479,0.98444,0.98712,0.99034,0.99464,0.99571,0.99785,0.99839,0.99839,0.99893,0.99893,0.99893,0.99893,0.99893,0.99893,0.99893,0.99893,0.99893,0.99946,0.99946,0.99946,0.99946,0.99946,0.99946,0.99946,0.99946,0.99946,0.99946,0.99946,0.99946,1,1,1,1,1,1,1,1,1,1
0.041906,0.11504,0.19145,0.26541,0.31717,0.38044,0.42975,0.48316,0.53574,0.58422,0.62284,0.66475,0.71405,0.75185,0.79376,0.8258,0.85949,0.88989,0.90715,0.93262,0.9507,0.9622,0.9696,0.97699,0.98439,0.99014,0.99425,0.99671,0.99753,0.99836,0.99836,0.99918,0.99918,0.99918,0.99918,0.99918,0.99918,0.99918,0.99918,0.99918,0.99918,0.99918,0.99918,0.99918,0.99918,0.99918,0.99918,0.99918,0.99918,0.99918,0.99918,0.99918,0.99918,0.99918,0.99918,0.99918,0.99918,0.99918,0.99918,1
0.046398,0.11355,0.18681,0.25519,0.30769,0.35653,0.40293,0.45055,0.50794,0.55067,0.59707,0.6337,0.67033,0.71062,0.74481,0.78022,0.82173,0.84982,0.88523,0.90965,0.93529,0.96093,0.96825,0.98168,0.99023,0.99389,0.99389,0.99634,0.99756,0.99756,0.99878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.036424,0.084437,0.16556,0.23344,0.28974,0.3543,0.39735,0.46854,0.5298,0.58444,0.63576,0.68543,0.72185,0.75662,0.79636,0.83444,0.86921,0.89404,0.91722,0.93543,0.94536,0.95364,0.96358,0.97682,0.9851,0.99007,0.99338,0.99338,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.020833,0.0625,0.1375,0.20625,0.28542,0.33958,0.40208,0.45833,0.51667,0.56458,0.62083,0.69167,0.73333,0.76042,0.79167,0.82083,0.86042,0.88542,0.91042,0.91875,0.93125,0.94375,0.9625,0.97708,0.98542,0.9875,0.99583,0.99583,0.99583,0.99792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.019753,0.049383,0.091358,0.16543,0.21728,0.28148,0.34815,0.42222,0.47407,0.5358,0.57037,0.63457,0.69877,0.76049,0.78765,0.82222,0.8642,0.88148,0.89383,0.91111,0.92593,0.94074,0.96296,0.9679,0.97531,0.98765,0.98765,0.99259,0.99753,0.99753,0.99753,0.99753,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.019284,0.060606,0.11019,0.18733,0.23967,0.30028,0.34435,0.4022,0.47107,0.53168,0.58678,0.62534,0.68044,0.72727,0.76033,0.78788,0.81543,0.83747,0.87328,0.92011,0.93388,0.9449,0.94766,0.95592,0.9697,0.97521,0.98623,0.99174,0.99449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.015244,0.057927,0.11585,0.16768,0.26524,0.35061,0.41159,0.47561,0.53659,0.58232,0.63415,0.69817,0.72866,0.7622,0.81707,0.84451,0.8811,0.90549,0.91768,0.93902,0.95122,0.96646,0.97866,0.98171,0.98476,0.9939,0.99695,0.99695,0.99695,0.99695,0.99695,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.027491,0.068729,0.10653,0.17869,0.27148,0.35395,0.39519,0.46735,0.54296,0.62543,0.6701,0.70447,0.73883,0.78351,0.81443,0.82818,0.85567,0.87629,0.90722,0.91065,0.94845,0.95189,0.97251,0.98625,0.98969,0.98969,0.99313,0.99313,0.99313,0.99313,0.99656,0.99656,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.030418,0.060837,0.14829,0.23574,0.27757,0.36502,0.40684,0.4981,0.54373,0.62357,0.65779,0.68821,0.73764,0.78327,0.79468,0.82129,0.8327,0.86692,0.88973,0.90114,0.91635,0.93156,0.94677,0.96198,0.97338,0.97338,0.98099,0.9962,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.016807,0.046218,0.092437,0.16387,0.22689,0.34874,0.42017,0.48739,0.56723,0.63866,0.67647,0.7437,0.80252,0.83193,0.83613,0.88235,0.90756,0.92437,0.92857,0.93277,0.94538,0.96218,0.96218,0.96639,0.97899,0.98739,0.9916,0.9916,0.9916,0.9916,0.9916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.013761,0.045872,0.11009,0.20183,0.29817,0.35321,0.42202,0.48624,0.55963,0.62385,0.6789,0.72018,0.77523,0.81651,0.8578,0.88073,0.88532,0.90367,0.91743,0.93119,0.94495,0.95413,0.97248,0.98624,0.99541,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.028846,0.052885,0.096154,0.18269,0.25962,0.30288,0.375,0.45673,0.52885,0.59615,0.66346,0.71635,0.75481,0.78365,0.82692,0.85096,0.87981,0.89423,0.92308,0.93269,0.95192,0.96154,0.96635,0.97596,0.99038,0.99519,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.030457,0.040609,0.091371,0.14721,0.21827,0.28934,0.40102,0.47208,0.54822,0.60406,0.67513,0.71066,0.75127,0.79188,0.83249,0.8731,0.88832,0.90355,0.91878,0.93401,0.93401,0.93909,0.94416,0.95939,0.9797,0.98477,0.98477,0.98985,0.98985,0.99492,0.99492,0.99492,0.99492,0.99492,0.99492,0.99492,0.99492,0.99492,0.99492,0.99492,0.99492,0.99492,0.99492,0.99492,0.99492,0.99492,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.021277,0.069149,0.10638,0.20745,0.27128,0.3617,0.43085,0.53723,0.57979,0.66489,0.70213,0.75532,0.82447,0.85638,0.88298,0.90426,0.91489,0.92553,0.94149,0.95213,0.96809,0.96809,0.98404,0.99468,0.99468,0.99468,0.99468,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.027778,0.077778,0.15,0.2,0.31111,0.41667,0.47222,0.57222,0.67222,0.73333,0.76111,0.79444,0.82778,0.85556,0.87778,0.90556,0.93333,0.93889,0.95,0.96111,0.97778,0.98333,0.98889,0.99444,0.99444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.02381,0.047619,0.16071,0.25595,0.30952,0.40476,0.46429,0.52381,0.60119,0.61905,0.69643,0.74405,0.77381,0.80357,0.83929,0.8631,0.88095,0.89286,0.91667,0.94048,0.96429,0.97619,0.98214,0.99405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.03125,0.04375,0.1375,0.2125,0.28125,0.35625,0.4625,0.5125,0.61875,0.6625,0.725,0.7625,0.775,0.8125,0.83125,0.85,0.875,0.89375,0.925,0.9375,0.9625,0.96875,0.975,0.98125,0.9875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0064103,0.025641,0.096154,0.21795,0.32051,0.37179,0.4359,0.54487,0.59615,0.66667,0.69872,0.75641,0.8141,0.82692,0.84615,0.86538,0.91026,0.9359,0.94231,0.95513,0.96795,0.97436,0.99359,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.025974,0.064935,0.15584,0.24675,0.32468,0.35714,0.46753,0.52597,0.59091,0.65584,0.70779,0.76623,0.81169,0.83117,0.85065,0.88312,0.92208,0.94156,0.95455,0.96753,0.96753,0.98701,0.98701,0.98701,0.98701,0.99351,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.026846,0.053691,0.11409,0.18121,0.24832,0.36242,0.44966,0.52349,0.57047,0.63087,0.7047,0.7651,0.79866,0.80537,0.84564,0.84564,0.89262,0.91275,0.9396,0.95302,0.95302,0.95302,0.96644,0.97315,0.98658,0.98658,0.98658,0.99329,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.021429,0.05,0.14286,0.21429,0.28571,0.37143,0.43571,0.53571,0.58571,0.62857,0.68571,0.75,0.8,0.85,0.87143,0.88571,0.90714,0.94286,0.95714,0.96429,0.97857,0.98571,0.98571,0.99286,0.99286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.014925,0.074627,0.13433,0.19403,0.29104,0.41045,0.46269,0.54478,0.65672,0.72388,0.75373,0.79104,0.8209,0.86567,0.89552,0.91045,0.93284,0.9403,0.9403,0.96269,0.97015,0.97015,0.97761,0.98507,0.98507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.015504,0.046512,0.11628,0.21705,0.31008,0.39535,0.46512,0.56589,0.6124,0.68217,0.75969,0.8062,0.86047,0.90698,0.90698,0.93798,0.93798,0.93798,0.96124,0.97674,0.9845,0.99225,0.99225,0.99225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.015873,0.11905,0.23016,0.30159,0.45238,0.52381,0.61905,0.69048,0.74603,0.79365,0.83333,0.88889,0.90476,0.9127,0.92063,0.92857,0.94444,0.96825,0.96825,0.96825,0.97619,0.99206,0.99206,0.99206,0.99206,0.99206,0.99206,0.99206,0.99206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.02459,0.07377,0.12295,0.22131,0.29508,0.35246,0.45082,0.4918,0.59016,0.65574,0.72951,0.7541,0.79508,0.81148,0.83607,0.88525,0.89344,0.89344,0.92623,0.94262,0.95082,0.95082,0.95902,0.95902,0.97541,0.97541,0.98361,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.016667,0.05,0.13333,0.225,0.30833,0.425,0.525,0.6,0.66667,0.75,0.8,0.825,0.875,0.9,0.925,0.94167,0.94167,0.95833,0.96667,0.96667,0.98333,0.98333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0084746,0.033898,0.10169,0.19492,0.30508,0.32203,0.39831,0.50847,0.57627,0.66102,0.69492,0.76271,0.81356,0.86441,0.88136,0.88983,0.9322,0.9322,0.95763,0.95763,0.97458,0.98305,0.98305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.035398,0.061947,0.18584,0.28319,0.33628,0.47788,0.55752,0.61947,0.69912,0.76991,0.80531,0.83186,0.85841,0.88496,0.92035,0.9292,0.9469,0.95575,0.9646,0.97345,0.97345,0.97345,0.9823,0.9823,0.99115,0.99115,0.99115,0.99115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0091743,0.036697,0.082569,0.18349,0.24771,0.30275,0.40367,0.53211,0.58716,0.62385,0.70642,0.76147,0.78899,0.84404,0.87156,0.87156,0.90826,0.92661,0.9633,0.97248,0.98165,0.98165,0.98165,0.99083,0.99083,0.99083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.038095,0.066667,0.095238,0.2381,0.29524,0.3619,0.49524,0.5619,0.67619,0.74286,0.77143,0.8,0.84762,0.88571,0.90476,0.92381,0.93333,0.94286,0.94286,0.94286,0.94286,0.9619,0.98095,0.98095,0.98095,0.98095,0.98095,0.98095,0.98095,0.98095,0.99048,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0097087,0.029126,0.07767,0.13592,0.23301,0.33981,0.39806,0.45631,0.5534,0.63107,0.74757,0.79612,0.82524,0.87379,0.8932,0.90291,0.93204,0.93204,0.93204,0.95146,0.96117,0.98058,0.98058,0.98058,0.98058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.01,0.07,0.14,0.23,0.34,0.44,0.56,0.62,0.64,0.68,0.72,0.74,0.79,0.88,0.88,0.89,0.9,0.91,0.92,0.92,0.95,0.95,0.95,0.97,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.010204,0.071429,0.14286,0.22449,0.36735,0.47959,0.56122,0.61224,0.71429,0.73469,0.81633,0.86735,0.88776,0.88776,0.89796,0.90816,0.91837,0.94898,0.94898,0.96939,0.97959,0.97959,0.97959,0.97959,0.9898,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.030612,0.14286,0.21429,0.2551,0.34694,0.43878,0.52041,0.63265,0.70408,0.77551,0.78571,0.83673,0.88776,0.90816,0.92857,0.93878,0.95918,0.95918,0.96939,0.96939,0.97959,0.97959,0.97959,0.97959,0.9898,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.031579,0.11579,0.15789,0.30526,0.38947,0.49474,0.54737,0.64211,0.74737,0.77895,0.81053,0.83158,0.85263,0.89474,0.92632,0.92632,0.94737,0.95789,0.95789,0.96842,0.96842,0.97895,0.98947,0.98947,0.98947,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.022222,0.055556,0.088889,0.15556,0.26667,0.37778,0.47778,0.52222,0.62222,0.68889,0.73333,0.77778,0.83333,0.87778,0.92222,0.92222,0.95556,0.95556,0.95556,0.95556,0.96667,0.96667,0.97778,0.97778,0.98889,0.98889,0.98889,0.98889,0.98889,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.011236,0.033708,0.13483,0.2809,0.38202,0.46067,0.55056,0.62921,0.70787,0.73034,0.76404,0.80899,0.83146,0.85393,0.85393,0.8764,0.8764,0.91011,0.92135,0.94382,0.94382,0.95506,0.95506,0.95506,0.96629,0.97753,0.98876,0.98876,0.98876,0.98876,0.98876,0.98876,0.98876,0.98876,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.069767,0.15116,0.2093,0.2907,0.36047,0.4186,0.51163,0.55814,0.62791,0.73256,0.77907,0.81395,0.82558,0.87209,0.89535,0.93023,0.95349,0.96512,0.96512,0.96512,0.97674,0.97674,0.97674,0.98837,0.98837,0.98837,0.98837,0.98837,0.98837,0.98837,0.98837,0.98837,0.98837,0.98837,0.98837,0.98837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.035294,0.070588,0.16471,0.22353,0.38824,0.51765,0.6,0.63529,0.70588,0.76471,0.8,0.83529,0.85882,0.88235,0.88235,0.88235,0.89412,0.92941,0.95294,0.97647,0.98824,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.011905,0.035714,0.10714,0.22619,0.30952,0.39286,0.47619,0.55952,0.63095,0.71429,0.75,0.80952,0.84524,0.85714,0.86905,0.90476,0.91667,0.94048,0.96429,0.96429,0.96429,0.96429,0.96429,0.9881,0.9881,0.9881,0.9881,0.9881,0.9881,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.012195,0.02439,0.12195,0.20732,0.31707,0.39024,0.43902,0.53659,0.63415,0.67073,0.73171,0.76829,0.81707,0.85366,0.89024,0.91463,0.95122,0.95122,0.96341,0.96341,0.96341,0.97561,0.9878,0.9878,0.9878,0.9878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.025,0.075,0.1375,0.175,0.25,0.3625,0.475,0.575,0.6375,0.675,0.7375,0.825,0.8375,0.8625,0.9,0.9375,0.9375,0.95,0.9625,0.9625,0.9625,0.975,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0125,0.075,0.225,0.3125,0.4,0.4875,0.575,0.6375,0.6875,0.6875,0.725,0.8125,0.85,0.8625,0.875,0.9,0.9375,0.9375,0.95,0.975,0.975,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.081081,0.14865,0.21622,0.32432,0.40541,0.5,0.58108,0.71622,0.74324,0.77027,0.83784,0.85135,0.86486,0.89189,0.90541,0.93243,0.95946,0.95946,0.95946,0.95946,0.95946,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.054795,0.09589,0.15068,0.26027,0.39726,0.49315,0.63014,0.67123,0.76712,0.79452,0.82192,0.89041,0.93151,0.94521,0.9726,0.9726,0.9863,0.9863,0.9863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.014286,0.042857,0.1,0.24286,0.37143,0.54286,0.64286,0.65714,0.7,0.74286,0.81429,0.82857,0.87143,0.91429,0.91429,0.94286,0.95714,0.95714,0.95714,0.95714,0.95714,0.97143,0.98571,0.98571,0.98571,0.98571,0.98571,0.98571,0.98571,0.98571,0.98571,0.98571,0.98571,0.98571,0.98571,0.98571,0.98571,0.98571,0.98571,0.98571,0.98571,0.98571,0.98571,0.98571,0.98571,0.98571,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.044118,0.058824,0.19118,0.25,0.30882,0.45588,0.5,0.54412,0.66176,0.69118,0.77941,0.79412,0.82353,0.86765,0.91176,0.92647,0.94118,0.95588,0.97059,0.97059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.014925,0.044776,0.14925,0.26866,0.35821,0.46269,0.59701,0.64179,0.70149,0.76119,0.83582,0.86567,0.89552,0.91045,0.9403,0.95522,0.95522,0.97015,0.97015,0.97015,0.98507,0.98507,0.98507,0.98507,0.98507,0.98507,0.98507,0.98507,0.98507,0.98507,0.98507,0.98507,0.98507,0.98507,0.98507,0.98507,0.98507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.015625,0.0625,0.20312,0.26562,0.4375,0.51562,0.5625,0.67188,0.75,0.8125,0.82812,0.84375,0.875,0.875,0.92188,0.9375,0.9375,0.95312,0.95312,0.95312,0.96875,0.98438,0.98438,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
